,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70,Region_71,Region_72,Region_73,Region_74,Region_75,Region_76,Region_77,Region_78,Region_79,Region_80,Region_81,Region_82,Region_83,Region_84,Region_85,Region_86,Region_87,Region_88,Region_89,Region_90
Region_1,0.0,0.655833827392724,0.12788959737432343,0.31973465328271117,0.6160476578927676,0.7382018046045729,0.2885774009273489,0.4111848122938451,0.4213079628249752,0.5531221520573893,0.26331051079169193,0.389089224934476,0.26519464085149963,0.6168353340193491,0.4220477091198917,0.3256822727239376,0.6089858593537204,0.6718910926442104,0.7038666913375051,0.9498592262985786,0.7672003196384437,0.5909838496313334,0.41726388906137674,0.6999043221300805,0.6920519380856371,0.43852428175407737,0.49402448816066014,0.5991084489242455,0.6263418528316467,0.61963831455559,0.3704465031845827,0.3734823919403524,0.45507816324318057,0.33117722420623186,0.7379702649038504,0.4330155496136683,0.21101737637354628,0.5068950995370798,0.3816499685722512,0.5414050888921258,0.5387976220611623,0.25540465289304487,0.653935567834757,0.47625999562069493,0.4798816413391238,0.6051491791653527,0.5527661238894784,0.4465462360761566,0.231835404420008,0.43639765738337655,0.4495636598919935,0.37702411650949347,0.4008243265336586,0.6652666285116811,0.5757019466771018,0.23088914575613095,0.6356241160981705,0.37572397180909206,0.3671203869537567,0.5362903204700458,0.37905496629945035,0.4094308931586743,0.4941336782467659,0.21758779014171487,0.5691341102818683,0.5379109540407443,0.19993293560785752,0.18551708672015194,0.7616404438763752,0.11149996291605502,0.39418335243720604,0.4236564695360662,0.7119247110441205,0.9011783143489107,0.5468548706004593,0.5966767885724258,0.1434195229435356,0.11867351593911551,0.647226272956215,0.297608127172406,0.49332498065682306,0.32751016686758555,0.32562188046747853,0.30541118862292804,0.6855278888448765,0.3510529503521689,0.16568159393373344,0.8702020437107625,0.2730787470335853,0.3169080698755396
Region_2,0.655833827392724,0.0,0.5025578541155988,0.7390767532751794,0.7315854756358675,0.38188738614427487,0.7039324042803112,0.2525533203730027,0.3101120495368342,0.7441945157116718,0.4607871936938761,0.16803136390183748,0.17267546258531802,0.1798059278861467,0.11859218117846054,0.3301032944044074,0.1903938843073188,0.8324559207647652,0.7468945879614294,0.9438256570637672,0.6786277749590455,0.4746051095537907,0.40150512831205976,0.3704225437362129,0.8914744835659192,0.4475862072214182,0.19062217884228366,0.6027273191336435,0.6393484516567914,0.5671591921149428,0.8390592917596303,0.5461268893791326,0.5077765222567421,0.48936092279718596,0.30110397956816226,0.6323466346616966,0.4116231990163515,0.46985537924606124,0.6653099210092956,0.3340912921697412,0.522305775042838,0.4905482562004468,0.18807623566182646,0.803281418224797,0.6907248442521488,0.3322167862920064,0.499706069992211,0.6463550311152514,0.5987409682603319,0.8119666663346363,0.46589108719308164,0.5859303434412316,0.36492404310978116,0.34677933293807567,0.551664003654194,0.5895112034682374,0.252357213347306,0.750001698655751,0.2811971545642282,0.36746529908403114,0.31250439455713314,0.5610382085809464,0.5475841766990532,0.6308814619268353,0.20450558599750168,0.612724656703804,0.17155548464484166,0.15055506506976862,0.29777899706691563,0.7375884589573619,0.7114861394664704,0.6706415314360659,0.22426190777511695,0.2671712555675342,0.444818012806602,0.7870212209744185,0.4936680103349402,0.6172034937949856,0.5553319829577495,0.8424902282182514,0.22118260672108653,0.5813346044284449,0.678508315265923,0.49143875574222307,0.7005415666540363,0.5988568241035537,0.06321532820345277,0.6952208925160039,0.07718788503034768,0.8101449542329999
Region_3,0.12788959737432343,0.5025578541155988,0.0,0.6298558949878076,0.3602667980728637,0.4125791241195094,0.45626253747377227,0.5771272856135534,0.5998634920952763,0.40378164284783785,0.35183009802644544,0.17377004638459298,0.682960548237501,0.16275714627989613,0.5611316115854553,0.8292278068920074,0.6678829515750723,0.48684847187197455,0.5915082346837857,0.41774074846595904,0.34922889352112507,0.3215524664741326,0.6407015840738357,0.4906136152107531,0.7990368715186112,0.4145726937084671,0.8030139630345018,0.4504762299184025,0.25073310987369546,0.6126742442736413,0.14224112648983323,0.5260096994836788,0.4859653415175764,0.5339734854893017,0.30629758646184846,0.8460900757242338,0.8420567393375018,0.4276330229002903,0.3588756584097822,0.5977384205573205,0.4570548109217225,0.2489972316192176,0.6653774134789632,0.5468357462963821,0.9021519650431532,0.7357080742120023,0.4534000759744952,0.4224734853410401,0.6818800198938938,0.48630374480020216,0.19955592622709373,0.5678038757555111,0.8793572589072103,0.104348969081628,0.6935836014780201,0.4326239137093358,0.7257176986789542,0.8126483399796314,0.6669319743792774,0.09500805942032864,0.7672532146621165,0.5605331322716293,0.7421433741064422,0.6292581575273264,0.2891483068791307,0.8134839975878356,0.27835575236734644,0.22158440960175102,0.7903766577004302,0.35892418089399436,0.3522523373486741,0.26407531624047653,0.901098950053711,0.3712248707085789,0.09826671972651757,0.5272093100962534,0.7775395118996773,0.9175295289948784,0.28180802529365817,0.5428232675138706,0.7400214185831044,0.2621971789935253,0.4660726185884377,0.28330961097854673,0.3297835829332977,0.7138513896146566,0.4918380180328748,0.8961588173068451,0.552324844944927,0.23245901824160714
Region_4,0.31973465328271117,0.7390767532751794,0.6298558949878076,0.0,0.494245029832337,0.20146436329605577,0.37310276332685727,0.48787799479610955,0.12751263332920065,0.668801234262995,0.6400037006484038,0.49902205714582343,0.3257220985154501,0.7484998436853825,0.6888373288926835,0.5002141451261972,0.3843417258242606,0.10297183317993935,0.44209237981440497,0.807395330218504,0.19437390084932005,0.6653841266891346,0.768804380926606,0.20627801449453909,0.3907867987152981,0.10909808174671104,0.778915761215615,0.44089371612929323,0.6319449663146044,0.6932643241889485,0.2328518812607096,0.2860765273115818,0.6870505461224066,0.8450937091857001,0.4315552028402228,0.522937701458974,0.3395293197605975,0.462571446566884,0.4553294525650018,0.43484835628427615,0.41432752470748635,0.24689468562137318,0.6234599805875627,0.461682587310024,0.1941174024696789,0.453356839376481,0.3023091513057672,0.9345753277139273,0.25937922975771477,0.6376416027756784,0.9052133770278584,0.34905911024187686,0.4242068690616979,0.3692211359700382,0.4866238290876926,0.5017674016870913,0.24320483870511472,0.10188818646541187,0.5457411593043693,0.35549913494065993,0.3889329306522648,0.10064650585157098,0.43636178638481626,0.8357007477484595,0.44541299634386383,0.2163539464228043,0.43690256197641875,0.3056617256096376,0.3485826420700574,0.38858187332496974,0.31582862259855576,0.8269556724987642,0.5927438453315553,0.40566512284057826,0.24879679717302922,0.5911617308902504,0.5173813777704459,0.11002690651766278,0.6688504916083835,0.28875737455158923,0.9243932947487241,0.6168660393352878,0.2826763848860257,0.36112987658820683,0.7354601609934924,0.5656979894569902,0.5812737980119254,0.38936915841880304,0.5407658493626698,0.7703733481683349
Region_5,0.6160476578927676,0.7315854756358675,0.3602667980728637,0.494245029832337,0.0,0.5454320342997994,0.5451701633119532,0.19568741438383058,0.674039527334259,0.6059295494261292,0.007304531900937938,0.27495260400201754,0.11037491314519615,0.4968981599432192,0.7539476942144826,0.5453809391390348,0.7258340483206285,0.49931436109884325,0.4155595010337015,0.16159412175997978,0.5709034245613036,0.4212358179289043,0.3974136466138511,0.3699994179113584,0.13950253156156078,0.49404395076647767,0.32663867099424276,0.4014322206442464,0.7752487420625994,0.5207214515045906,0.8024722102156008,0.6761764034647397,0.5692428392387905,0.4980072573359803,0.5380197927949464,0.4065868968478722,0.5011068152910476,0.5209318266582359,0.6404948024079423,0.611619241352853,0.42000986186166817,0.4670693574992582,0.5507651757054246,0.4933513890950935,0.8459812681112947,0.2535678135271622,0.3476338180955759,0.9104228652889177,0.5649333788656543,0.5179750035611477,0.3148558352572994,0.6167262599865951,0.4048819460692605,0.4971959297655247,0.5341940773477245,0.24721461303072773,0.5757705077326266,0.3674339676586777,0.6744734691489092,0.2902713584610841,0.806411417711043,0.6915196658970009,0.5330810618055233,0.6478905021602464,0.6386842204578517,0.41453622012272284,0.4086253869797182,0.653945789287792,0.8272526671152178,0.9173553850146161,0.47238643767822597,0.39627467531838634,0.7509985956730992,0.2910360524323919,0.6298568308046409,0.11303402902219473,0.6909088111897317,0.29928904396833245,0.6024251584541047,0.739437063426537,0.44133721169946294,0.505033389096584,0.4681082916867672,0.26251194085218416,0.1463601918574149,0.32126927440751124,0.46748971995406935,0.6108966793022261,0.5607991253905342,0.29240873892667796
Region_6,0.7382018046045729,0.38188738614427487,0.4125791241195094,0.20146436329605577,0.5454320342997994,0.0,0.6715523192228502,0.7112081341441374,0.27584735036410685,0.6529110296956442,0.15733055824413628,0.7545677609315498,0.7790809152721987,0.3367731342037228,0.40394756922505143,0.057668452006785664,0.35408586008234383,0.6193161361184962,0.6002004140251018,0.9819863409748376,0.5315925568338951,0.48122080800964956,0.3029791966541618,0.8739693239125248,0.47776973603009193,0.5585898173978394,0.45394812854088956,0.05585688344945716,0.5066802103505552,0.3534459124970425,0.7902346201120121,0.8595109487876016,0.5522733184096904,0.9124451108252922,0.36705564231598486,0.8618573543216372,0.7311761518105135,0.3312751069687599,0.4831153737631644,0.42017339029149836,0.06050054154980172,0.17740851775835265,0.471961792063376,0.4007709391509758,0.36522550356542044,0.7769428357698962,0.1356336420407851,0.4859557515400743,0.38239490404536125,0.23558106752619373,0.49394464768986546,0.45985958910184627,0.3820619549420985,0.1820881898350905,0.39855530618025137,0.15264235911479945,0.10412856826849332,0.6143488765979079,0.34914958955829223,0.7256735552184548,0.8568493278648086,0.5954794114757295,0.29407919071895283,0.05145660107244382,0.7304452301829623,0.4591991042862502,0.35521061309927765,0.3892925967125536,0.40016477923483673,0.8579039118369709,0.48946721211652594,0.6457291952152187,0.19023926813581887,0.23478008762062952,0.5113701200845702,0.8027015799182446,0.385399178243624,0.7445044302021326,0.45175717867847326,0.9179340402397543,0.838089290683667,0.7265929747162116,0.5751107556378636,0.8538267346238975,0.4466258332039639,0.1612394114617307,0.4496563874772805,0.8921452460835612,0.6585489637960558,0.4198011921465053
Region_7,0.2885774009273489,0.7039324042803112,0.45626253747377227,0.37310276332685727,0.5451701633119532,0.6715523192228502,0.0,0.304398625710561,0.5167248617747713,0.1801457891623615,0.49969564927335414,0.39268821734971554,0.26804031190290784,0.5477162420442516,0.3731419305153972,0.4816782664346124,0.3608469040371524,0.2966247238724728,0.6751408279842427,0.43935531512053566,0.3936151737088274,0.1459248474639424,0.6768049570685482,0.383184562011556,0.6638051837803822,0.5607795347452763,0.3365275422916693,0.6643618598520186,0.45617986403542254,0.6076723932499226,0.35910746135290045,0.46315500343505717,0.5037324851400076,0.5662153251606656,0.4392879663479668,0.15665179580311006,0.600116032875833,0.4700525597342399,0.4577351334561332,0.24574729389663968,0.6616602395965074,0.4080360875958917,0.345962907208792,0.5926574864181511,0.6542134547484559,0.8218051249368379,0.4689796157494653,0.2687261237480349,0.32832074957028967,0.4392231222260536,0.49984339952791723,0.594169344781996,0.30950925150508557,0.7167481696673283,0.17783611953708567,0.650209924301881,0.5928298929801532,0.7509575605772687,0.5281062735291078,0.5292248907451762,0.43943154302066983,0.675402834637249,0.7031538432055775,0.5851984526845626,0.5696041445287439,0.3445777279737721,0.2726405930374492,0.5555280910533473,0.7977921031034361,0.37166858101037076,0.20829546628654855,0.8562943604968287,0.4764498804170279,0.4140016848862613,0.4281636506787789,0.7482077471233153,0.4701133210312624,0.31456345404733416,0.3380913689854885,0.1778177002236075,0.46055832193759805,0.7584548421536333,0.8071053836522403,0.757904441803904,0.4552744564657581,0.5630515886447485,0.6713783320341442,0.5034247769748115,0.40145771815739256,0.35346353562839744
Region_8,0.4111848122938451,0.2525533203730027,0.5771272856135534,0.48787799479610955,0.19568741438383058,0.7112081341441374,0.304398625710561,0.0,0.6621940363080703,0.32934533294849977,0.5025296982161616,0.6521110257926189,0.4898749493175699,0.07896745056648896,0.8097870880240441,0.34933220788481517,0.8143166236224675,0.8590438537190871,0.35278532113004535,0.482443643704574,0.23254812098433947,0.8016087472920186,0.9655040944602407,0.5950501325804802,0.8654928344647537,0.20567923430623453,0.5339600364518216,0.5756125525656965,0.5174751838454235,0.0955082573677537,0.4208697869929255,0.7483934804706883,0.6357699720619705,0.5726127160041055,0.39912358253082336,0.601272824737219,0.20189717577645372,0.18303869701495368,0.35569621680105884,0.4296031288621526,0.07078227197432707,0.6769943557287275,0.35367627916124633,0.3701710062589959,0.20296950755235987,0.3637513803720192,0.20607723589767335,0.47267094164456724,0.4979541881929498,0.3436874725859817,0.3664528359303561,0.9066387588277672,0.24466490219207382,0.5145461901262229,0.3474649061799406,0.5013435677703794,0.30216034258283786,0.8557523104323994,0.35505891730605577,0.5898210581455936,0.8350937101314289,0.7035042709478323,0.2527400913832505,0.12241366126177317,0.7197213138513435,0.6813493168123528,0.17917388507776705,0.6699744761816111,0.302737555235179,0.2578663826094046,0.49965321064306434,0.4295430932370988,0.31641701006296624,0.656942295041639,0.5713065274211089,0.20642355550397162,0.8938704153163031,0.32484489749397727,0.5266923827475913,0.47330661024168097,0.44707534502720997,0.5351661176053004,0.8475111136594744,0.1648790979479539,0.4244997220506214,0.5570933336773605,0.683278562892315,0.6905981497457052,0.553811629180528,0.017263664787672217
Region_9,0.4213079628249752,0.3101120495368342,0.5998634920952763,0.12751263332920065,0.674039527334259,0.27584735036410685,0.5167248617747713,0.6621940363080703,0.0,0.18394960471245692,0.8819768620110843,0.36948560214659715,0.8678040850014412,0.6076467663479393,0.31371543456056566,0.4513367593354461,0.8010981429346063,0.42270393514060284,0.44995975224804646,0.3862129071815674,0.5923636987393821,0.5288635757513493,0.5239428283008156,0.5256757428270474,0.7685867559099167,0.5295397864164372,0.6166563369432114,0.09980040041342891,0.49276403252728035,0.5030252368923867,0.6838973326094862,0.0826876080511939,0.7064818821648428,0.46183170664414513,0.5181186082199118,0.2362643952853794,0.8149566780561766,0.3804057347141497,0.2401344424939738,0.6987290498419836,0.3922049700366032,0.36760435207762654,0.6357288957147547,0.49639090261559876,0.4175349323172886,0.4605200976189867,0.47279809826192803,0.046329971759317856,0.2730090900138841,0.27213279430661197,0.2977338688736015,0.22837017925386455,0.7570053196373947,0.301931965889465,0.2314406438230754,0.03913595611304671,0.3094202518898007,0.5491224376982038,0.7269681520680817,0.6120457951963195,0.5504255508877376,0.4493345650730671,0.4402896145922918,0.8373648430884449,0.30121118775681927,0.48359059916656394,0.49539871393368995,0.9113106053984819,0.6544461509710635,0.4116612146047393,0.6421406890497241,0.3175083346728366,0.46860306469987895,0.9237846216024006,0.7271409289530004,0.7596486127162427,0.8723737421426307,0.29550202772307327,0.9735355695995556,0.3763914908315456,0.6937197889451532,0.43141022341013274,0.5499036129392244,0.44571244117068204,0.36639144502089144,0.4880429964012194,0.3134705175301129,0.7266836034839815,0.7891899034507656,0.8360839323287759
Region_10,0.5531221520573893,0.7441945157116718,0.40378164284783785,0.668801234262995,0.6059295494261292,0.6529110296956442,0.1801457891623615,0.32934533294849977,0.18394960471245692,0.0,0.25395628149968097,0.7800016792995854,0.4237397050794961,0.5828820146600242,0.3465670742190423,0.5377090569721998,0.3223699827664539,0.6161724885337436,0.5113673305317978,0.27425392769652035,0.5739655050869205,0.2137693717023748,0.48972651185491006,0.2800102990662628,0.19458118871950958,0.5442898550458322,0.5882139958291399,0.14531147516353404,0.20266857064339405,0.6610436279339222,0.3090314066284474,0.8389241487184294,0.4494958281848567,0.11393103107016261,0.4319795954217962,0.7937681643784323,0.6359107363593197,0.5778531853365503,0.7940574550587214,0.33011395630777646,0.6063107959792462,0.6402771470810573,0.2648747560900685,0.4970967736298145,0.7347355281816401,0.6601920321866988,0.5603208589902373,0.2069838773902246,0.057659354092897463,0.5792053575844062,0.8646892199487244,0.3054489351337843,0.6903362978130443,0.48291531549907046,0.6619384234301193,0.5129415558813337,0.4667494797328701,0.7133311095748373,0.5779815945829876,0.23699192393478874,0.4270575734817901,0.7608719044124463,0.4364792392979446,0.6753286054830996,0.7470075343540851,0.48688363799304496,0.46620585999919467,0.6049632979120174,0.659120961157604,0.4920148633995777,0.7894043457788662,0.7813949627601324,0.5250358511384896,0.9252859279706556,0.4290853200885263,0.4839434115973889,0.10030349764337998,0.47337738769629867,0.3233379224910486,0.2678233229112639,0.48710693638056873,0.47265172677319534,0.382830293208141,0.3261416579685311,0.3850094127667717,0.2246281431117334,0.41869428494178346,0.701865947725588,0.45923944766933955,0.14891591160104795
