,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70,Region_71,Region_72,Region_73,Region_74,Region_75,Region_76,Region_77,Region_78,Region_79,Region_80,Region_81,Region_82,Region_83,Region_84,Region_85,Region_86,Region_87,Region_88,Region_89,Region_90
Region_1,0.0,0.7384344082787436,0.7625989007448608,0.5279523188361939,0.8313300253456424,0.42227536718482006,0.6366030371381451,0.8782691936596778,0.33016820584851153,0.2837169514508894,0.2812146194588969,0.3494579003961272,0.4349614333129091,0.894744105276349,0.5667226533539571,0.7154057050709308,0.664539382450832,0.31876992489444433,0.2690642850055469,0.6213760247337883,0.3473041652157662,0.40454628221947075,0.6722440260135412,0.5671160177612522,0.3186016428800935,0.5015140445623218,0.3183414834674953,0.614049966133623,0.5586391398988225,0.6847201387794837,0.6680304224747876,0.279565171031269,0.8466475396366825,0.2817946360981951,0.14955943099927338,0.2925064258341505,0.7951110935014454,0.4140782099127605,0.5932463634000581,0.3981579601476912,0.15726833294291265,0.34063255616645366,0.5880590999463111,0.7473448589295121,0.5438294974106831,0.16310205361961783,0.6036670317717863,0.8061047318460715,0.5562521072339441,0.09210400337761587,0.7216572171452554,0.6266523583940595,0.1054881517309485,0.4520862540777427,0.783751889114618,0.49160095487777117,0.3928739943347397,0.34829390442065095,0.08879221802723342,0.7744498664937431,0.3870061912959774,0.44489457519854386,0.7604268438624476,0.4863822340204074,0.27274407455092886,0.3035969070450514,0.7239011636492552,0.5194141698354622,0.75514331517729,0.6873046422298419,0.6198067184837122,0.603806502476959,0.33906818213938833,0.45430237722661865,0.524541228467534,0.7489894413829266,0.31203637381752003,0.6152883380967136,0.41540586142775887,0.6798525424046582,0.7659145099805159,0.43376522141664564,0.6221287732036611,0.5221917605242375,0.8370199277958517,0.18181623293641908,0.17929543133984022,0.27512315904555473,0.528164678702481,0.38122217026741134
Region_2,0.7384344082787436,0.0,0.8287174542148036,0.5277268708886067,0.5464774194626534,0.4369682707140655,0.8232917380064866,0.7202173146712831,0.6955491075429345,0.3628040438379336,0.6216441797431792,0.6605743327714622,0.6814590637352163,0.5609335344451398,0.5898824449921481,0.5338747932348744,0.24618635515622211,0.23574781316034338,0.7298712886608181,0.16261307610100462,0.37872421757710495,0.4860467154604943,0.648204985466587,0.5262396152128073,0.5365615125657652,0.5602420620114927,0.5415273101566547,0.3017601646803343,0.7861488891678674,0.43080063032595756,0.7813105970360976,0.7824801802660638,0.018045764924799312,0.2657708327756274,0.5675278602781015,0.6221077615348556,0.7226379415347353,0.6177636297758506,0.2726466448785357,0.33709670298665084,0.97502292848232,0.14671621500011894,0.6087389997952812,0.8015860587736493,0.7177337066249816,0.07968807006262357,0.42931408369705437,0.5835428726770213,0.49877352778752665,0.6832928394973456,0.21933139605891794,0.1692176417709398,0.5588408017672188,0.4925361709330637,0.8846364208724404,0.5316651312389112,0.22675448657454067,0.8881122413881711,0.881907161278984,0.23443330226662368,0.43522173117611346,0.7088683008116149,0.7494739638272268,0.6752227436161795,0.42412543022496146,0.43582926698497254,0.01565223153147771,0.196300302341606,0.612968185898282,0.5201341906021744,0.23753072998116792,0.49360556787025944,0.8763304881180529,0.5193371945397764,0.12275907273917075,0.8118617706286537,0.28861648568092846,0.8050955229888794,0.6874942780511326,0.4856967152379835,0.5466438884289844,0.6264767311353505,0.5887645391017964,0.7035847294500639,0.5761516083019456,0.4720647857835902,0.46715779332743135,0.800095471683881,0.5321768557852722,0.4977059324429188
Region_3,0.7625989007448608,0.8287174542148036,0.0,0.582272754555661,0.5344748280330474,0.5423273610271391,0.6004151677694807,0.5099240231795714,0.6284958347114042,0.15685198323361665,0.7301872754028137,0.7628597390946793,0.30893109610984615,0.6735699912655484,0.3424205395011899,0.34962774824853315,0.504701450809665,0.4911346721162033,0.7910461486235068,0.4457389843361051,0.20544260000768255,0.7158352410533557,0.9129985471547997,0.6889633486308512,0.6260654351028277,0.6678904037830422,0.3251986738574733,0.12211257592377156,0.6872289014825985,0.1751916424668108,0.4387236831282235,0.3458647528981864,0.21945556428041296,0.6255636372077629,0.16565175832864526,0.21591717191448095,0.6259374227544241,0.4039397621945392,0.5851910591758878,0.47505466519510253,0.6338534457068996,0.6145778509360946,0.38763414115948797,0.4611519438717819,0.6872018209641628,0.5993525577979533,0.372373442414204,0.09697777049723655,0.1289106378773776,0.2783372355238633,0.4661639712203413,0.682828267970347,0.19645117473770618,0.8530770034419465,0.4295769257834757,0.5881332956111662,0.25086753420999414,0.5207228050944377,0.5659727747011525,0.83005309250402,0.3351513203825443,0.42009016412104105,0.47278395854050614,0.8067100976960455,0.5371440317754783,0.3668753877233525,0.7112971281750217,0.48177881639248227,0.7981889070051502,0.5791195222182084,0.4785926003643078,0.8098772034447121,0.2415905114008316,0.6130740266732727,0.5071658395074572,0.5655161355046279,0.3438526411362013,0.3711265140846075,0.29477562411787656,0.9174981452280626,0.6918026123158774,0.5828076049630295,0.7096474678991396,0.5869748842822529,0.22766418813253808,0.5492363529077844,0.4231120052386041,0.420751842764638,0.6554374315658739,0.616291730999083
Region_4,0.5279523188361939,0.5277268708886067,0.582272754555661,0.0,0.3488843762779959,0.05157078410833499,0.41057228438531723,0.4260080788843206,0.6468895064546812,0.6657028814063222,0.4046668293394542,0.7215188685323668,0.36548541403103474,0.09962847676482312,0.49208615179567,0.6037111831594819,0.6250378599299303,0.4577549817417453,0.28508481057557566,0.6221097375746241,0.2096854405441873,0.7429137542743385,0.9218695007541369,0.33598386464268903,0.21815126704122512,0.5222639448902978,0.7804713363035372,0.39749328028496805,0.6358746598733804,0.1472002471054073,0.48112028149548663,0.6126282547599885,0.45863246945903174,0.16394501085754842,0.09209544244642548,0.7038822611355982,0.21874579114683984,0.4938811237112792,0.68012914889586,0.2999300344735788,0.66496688654563,0.3737981290364176,0.5888837385122276,0.5146827546092366,0.6262805614860937,0.4891064239923211,0.7140613444276378,0.15087129864525478,0.502302032368794,0.37900940643355574,0.42574314916889383,0.4627372291059426,0.5718073328748192,0.32448787069201734,0.12879353244239122,0.5869588162252275,0.36810362405537533,0.9510319676594354,0.25813374912129367,0.3792072103527301,0.30585482894723,0.5742596210842399,0.07860675788087329,0.30709814821050285,0.31840598696303235,0.4055947541968053,0.5529515618361038,0.29429147222700486,0.42688798994729227,0.440389795041304,0.4161102744097276,0.44259248832514575,0.5981159633864661,0.32937161120785324,0.43222591734741245,0.5333039356292787,0.8208035711214997,0.5993910311730714,0.5074900095947315,0.37969294858471364,0.2007805084970875,0.2545956227019715,0.5004518632040138,0.4005354565815373,0.6039069728131536,0.36630076534136496,0.5989429065453845,0.6225278835101391,0.15457252698727159,0.5910603447228879
Region_5,0.8313300253456424,0.5464774194626534,0.5344748280330474,0.3488843762779959,0.0,0.7189399686381512,0.6257484030394739,0.5164396815211931,0.35199121600811556,0.31565103301261416,0.4092817170925986,0.43235972573204595,0.935998771402326,0.4042675638726615,0.3366030528279412,0.3902571792718036,0.8380087425825445,0.56348428844112,0.7849972769885986,0.7994614180543778,0.40563151563866795,0.7210409809674527,0.7417977788709872,0.5682099145407128,0.6645195521300653,0.7662992337767666,0.5899455952157584,0.5265786947970097,0.7362213347771764,0.4347398576929506,0.6397725507890706,0.7043519923064729,0.4263388540510108,0.2990854913425268,0.706619215003224,0.14889722627939034,0.8601234777558311,0.5650201832749475,0.7389475655480795,0.4052702469851441,0.4788710231675329,0.48406346614972157,0.5960848193475343,0.9599959404238807,0.5628566649525389,0.3490191381813431,0.12714675067549835,0.7066165406520086,0.6926935484887705,0.22001178903011948,0.729259878951781,0.5938075992948602,0.2924813780769308,0.20380262265201188,0.4260636987428887,0.20752873264560728,0.5289744801860529,0.41155801830112676,0.5305274113543869,0.44076100576298416,0.3182296447930964,0.6159300431538088,0.6806656016960853,0.2916574429392108,0.658467604151785,0.6226340465389387,0.6200817921946957,0.10109508037790305,0.7208738155802474,0.5060351435196987,0.20705237954368955,0.5579582549692059,0.1484202393474079,0.40018559879575344,0.19379198815049997,0.5378918784652311,0.4785935986933888,0.38369033833009775,0.6401635137833586,0.26547408380057075,0.17234912258067014,0.6412629610681646,0.6555037605282892,0.6325044553169844,0.1168951869611023,0.5606265326787232,0.6687770534753517,0.39754252868074497,0.2957681419139506,0.39345936509589374
Region_6,0.42227536718482006,0.4369682707140655,0.5423273610271391,0.05157078410833499,0.7189399686381512,0.0,0.06754778664884387,0.8422437167611426,0.5583515343935164,0.43076133318681015,0.8616590965820995,0.5881525732294468,0.4372681643587744,0.5659666164889275,0.5639376375656227,0.8237572082755299,0.33543294981154137,0.49281844591666674,0.546320807561228,0.5113825647526036,0.525298593443576,0.6640032828677236,0.3212701177378805,0.362011474247595,0.4557303402372749,0.4491185842505721,0.08350057705282982,0.52464531336186,0.25822689721870623,0.4825109724591138,0.06453185550140411,0.6211632877854308,0.6015580011846559,0.3098488144232437,0.35946195633562206,0.27464669137580666,0.20609092629309478,0.5098247677142203,0.8387742485760068,0.1273068506179606,0.0978103683059181,0.6108700589577825,0.14822462785328927,0.33445323898183915,0.7898106517932593,0.5101105514927956,0.35457751552157313,0.6829651532165824,0.3260332349113839,0.699944330185257,0.7200128257333691,0.4853492025278671,0.6454900294685801,0.20826672708262683,0.08319989581367665,0.22932680503207536,0.5432372785281481,0.602810004907062,0.3489407018880891,0.4991348542326097,0.8585249079060223,0.6502806654583957,0.5556777029790121,0.677872454645684,0.6161050707306331,0.287645982237484,0.3508251745800673,0.5410635737766989,0.5111732081613576,0.3597909746441649,0.48921978114468884,0.7685507078567702,0.6551422233949329,0.19455842127217615,0.28508505581473387,0.3349923161161087,0.5184141175513266,0.8896191155219659,0.7009194214139212,0.8303816818938468,0.5302201779826359,0.7454543805575717,0.648387818869824,0.5024548684617105,0.5311616576185463,0.6165900716830314,0.5901825705243282,0.6725598052931628,0.9017599045213939,0.8443213605577593
Region_7,0.6366030371381451,0.8232917380064866,0.6004151677694807,0.41057228438531723,0.6257484030394739,0.06754778664884387,0.0,0.41474490866175745,0.350923215664407,0.48290721048368535,0.49255044814625193,0.6530985102468553,0.7396346294230924,0.7999085962445986,0.5780853443899974,0.8241152748343922,0.5041810627396828,0.7441973830905418,0.7577196078368211,0.8110541095907405,0.7734334567441934,0.297803816326623,0.36025156352110077,0.8391116047711777,0.1898750514855359,0.22896024307226615,0.546627240418128,0.578932916529675,0.2681578695251472,0.5437590699409974,0.2648100752661636,0.4901277290103106,0.6035633599521607,0.7794629597445055,0.318352722810745,0.4766323768637454,0.5044347315824922,0.49643694650719133,0.29757332635928413,0.6700977319979462,0.21861394881221807,0.35066246381050836,0.48492210102934324,0.283416106684691,0.44203934928520183,0.8220505143831911,0.8233338993156587,0.709241229105403,0.5301433628309461,0.5297951067689108,0.6008009278896105,0.40325205906954714,0.3597107260775943,0.24435381417790936,0.6614920238559754,0.1175302462440646,0.6005740210476458,0.6267734731687383,0.7624362297732942,0.4825583971558084,0.42449807931731803,0.23978536816824736,0.32051787069925697,0.2592217990010199,0.10280952325250481,0.4532166501565888,0.4073831537259149,0.7641923231505796,0.5815840064806409,0.6088058909356482,0.43483945560596277,0.8257841089190998,0.6593457214842002,0.41598233975121574,0.5105541375400001,0.26640448559576985,0.19009300452206257,0.6536444350633314,0.45126037913837824,0.4700535868289164,0.3415037835830638,0.9058822702774101,0.5416882599455637,0.2419807119157848,0.4847717570881318,0.5502371244119768,0.6788251618412537,0.378662523267235,0.8619206110588647,0.5709024874526616
Region_8,0.8782691936596778,0.7202173146712831,0.5099240231795714,0.4260080788843206,0.5164396815211931,0.8422437167611426,0.41474490866175745,0.0,0.7729000034163944,0.25442980745789606,0.3773114699986982,0.8553751640976617,0.341647819434904,0.45871576913357964,0.46961940523975404,0.6779928235295525,0.46329294498445966,0.5978474561225897,0.4698974551416176,0.44035956072945087,0.725635616904751,0.43451301818774407,0.4996431114542941,0.27638012107518495,0.6210591059663912,0.2802950749712503,0.4563974137506773,0.6700262299988484,0.44991496037929934,0.27761963634326053,0.5757995790888706,0.5059464915762879,0.4888814232606113,0.5264003693389552,0.4548895436964905,0.885498451921368,0.5949512183431853,0.34490256946352504,0.3238603644218818,0.23304143699691693,0.7342113019454397,0.303724880379176,0.5751126025978943,0.13819374371114568,0.41360122097460417,0.7096660555077788,0.909163652047943,0.8109451975059419,0.1643737783822553,0.22879419708723064,0.16621909639076576,0.7573573607744734,0.7118859699004402,0.3922864622439259,0.8987015619182173,0.44493051793939653,0.9411215050269703,0.46396502916126187,0.3423811575173042,0.3597905992188509,0.47195368814202443,0.5340918653502795,0.3795930757505747,0.3828975318171631,0.10645057263278612,0.4227539215447585,0.30840982138687645,0.3744586100956816,0.7570467983308977,0.5104152890821465,0.21929151908456795,0.2895135554637425,0.20839362887873708,0.4312207799203321,0.6516716701998844,0.3110753753717328,0.258940944872231,0.4286018257389071,0.3026369918817705,0.5791122674594571,0.2413608399423245,0.4111032189297227,0.35550151582384965,0.16994740208922,0.5819913809761104,0.4220624461671754,0.7315559209776512,0.2501998561752582,0.5686157867283352,0.5207734485279778
Region_9,0.33016820584851153,0.6955491075429345,0.6284958347114042,0.6468895064546812,0.35199121600811556,0.5583515343935164,0.350923215664407,0.7729000034163944,0.0,0.6596130140548238,0.6161888722910149,0.578199411663332,0.36586783006700785,0.18689152714950086,0.7921953281422256,0.5805622042029946,0.8381484873873648,0.7451302096305547,0.7397554886600903,0.6113629175651889,0.4680012324047511,0.5273254592558889,0.18851002781500692,0.08261884421459365,0.5509289225619527,0.6228456314039477,0.40089522290902696,0.09556492851798265,0.21682710112530496,0.7922843472534582,0.4901094822233218,0.5410832448056049,0.7420195180156842,0.7934043871072488,0.5991834652121013,0.38655052004111223,0.457191490015034,0.5349731801413955,0.4764189102644965,0.9250195601431792,0.5540794704620561,0.2000319850903089,0.3721519072969104,0.21602620192177607,0.44323305883308817,0.35478561929347935,0.44352732675525597,0.5370942564701766,0.6807886548047469,0.9546047559431983,0.5813372427874829,0.29999022761118205,0.5248875182111228,0.419098949674935,0.8270095196092544,0.8646841226467483,0.24445918599952127,0.47071323885631794,0.83976026147509,0.6441057088594513,0.29319438242004875,0.20778292467054466,0.47989360122116,0.3976867643321765,0.7015705348162775,0.46435176687423746,0.2656250898904072,0.25075656201879404,0.38970914646067384,0.36980277604195894,0.6746882313093931,0.6617510824713421,0.15725082509814603,0.8431607229277422,0.27514317490399126,0.48770757964781414,0.6598369351068143,0.5254131395178929,0.27317137453492546,0.2678792854706337,0.40914308401928967,0.4278232846085635,0.8250542057808532,0.39683146174648404,0.38716768242990535,0.8806413230931318,0.6007022897155173,0.9480855530205647,0.42533505484061546,0.5448820249504605
Region_10,0.2837169514508894,0.3628040438379336,0.15685198323361665,0.6657028814063222,0.31565103301261416,0.43076133318681015,0.48290721048368535,0.25442980745789606,0.6596130140548238,0.0,0.4978046001594797,0.4499871732489533,0.5482181396191927,0.2325456062662568,0.4981946607725643,0.4716504923514404,0.801885390337929,0.6034656750561342,0.2568727094646268,0.25682564354223336,0.5197605307181983,0.11984517969450409,0.726879929296686,0.3918544442549848,0.4741126691013363,0.4362245900864767,0.7235905750548934,0.27872115004811654,0.2498137049557772,0.5404955505291811,0.39919014552396825,0.6615896894297828,0.5574170758513959,0.40142677045986064,0.47999876979659906,0.44242574313954874,0.4904148052823148,0.9300008256273418,0.09156467793393697,0.7069166489570871,0.8268839314316493,0.48695539980750435,0.6198079137368677,0.5082170400460011,0.7897169793153882,0.5704239599250756,0.40762571483329735,0.6486539070003509,0.4565933315142878,0.7468858727250336,0.40285410989774334,0.4910616324136207,0.6038038043598233,0.48529318559823714,0.5050145982029446,0.4480570653534212,0.49192099072700834,0.8849874825362822,0.8246466627483471,0.33901909283287884,0.5508563649505795,0.45868904709637803,0.1995139447651077,0.35779721213511056,0.41969274428901604,0.7644900125809525,0.26461396848536767,0.41806424003862414,0.3421521264232997,0.5393903483410372,0.9152114505515032,0.6731420026898063,0.7142890480860287,0.7462143687497449,0.6134741119917704,0.9271640379709494,0.8189111399901551,0.5887103521257888,0.5657874689097812,0.5336961211523461,0.7238009347655181,0.2814957048910623,0.6939894138344724,0.6897672237681258,0.449806744527757,0.8335214214014546,0.7825421644329806,0.7236961139680227,0.663813362131642,0.3481436535874504
