,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70,Region_71,Region_72,Region_73,Region_74,Region_75,Region_76,Region_77,Region_78,Region_79,Region_80,Region_81,Region_82,Region_83,Region_84,Region_85,Region_86,Region_87,Region_88,Region_89,Region_90
Region_1,0.0,0.5257925947224891,0.2902702311253201,0.31628134152190646,0.8335675378110283,0.47207535924487704,0.8116359659991865,0.38451980951209286,0.5561527951174949,0.35655388187403736,0.5039151799885693,0.46096744185797983,0.4011078508921581,0.6467519820757828,0.6354660131437528,0.636330469770684,0.8254395864880316,0.4641821868010615,0.09028580706914369,0.2195359984003698,0.7123613908637408,0.6091096835810409,0.6573064754236088,0.3377133866831903,0.6686618730407138,0.7603439791833093,0.6887325396539501,0.39834749139990827,0.7698884905863269,0.28584321826200015,0.5863444379613033,0.4310720703905406,0.5090324959847324,0.5123159691897972,0.4416707375305609,0.6324962080504397,0.2469845634180926,0.32845442776805783,0.5301495990665124,0.3107382047725375,0.49082302198936295,0.2017338183296281,0.6455107118866301,0.3400899240434206,0.31285499613174755,0.8570612522100503,0.2266425065373056,0.44195533759403977,0.3719549957667021,0.45742238667813495,0.7010322163102277,0.4425668422253987,0.6828775195359843,0.506103676996114,0.2931418636671321,0.32855192927306154,0.4419288967165199,0.23002576372041234,0.6460831044781283,0.7201544231179289,0.5010480535256499,0.5630610638946413,0.17123151598353198,0.5167991907316839,0.5752198268024207,0.6240979069599564,0.13162839766232826,0.5670698583618332,0.39460122737574177,0.3288227796034824,0.6572863054488569,0.938032176022308,0.7144802124252584,0.2859566160547861,0.49133243018377176,0.72023618477919,0.3033641393475756,0.8326775850586268,0.11485543950973404,0.5786795134219651,0.6388329016421781,0.5488274901766674,0.4986652150522971,0.4818994275001979,0.9539046726633957,0.6249907818849827,0.6290298910659371,0.3214908168470992,0.5943931426617639,0.46389033630216114
Region_2,0.5257925947224891,0.0,0.5236607727076229,0.7749045812563038,0.5460846014110556,0.2430348620228558,0.9418421061868707,0.8603351655291003,0.5779759324067828,0.8704369857528063,0.8495163224267273,0.5746673230725117,0.7239585415876177,0.5954156937326935,0.6839396356025282,0.7231357132409209,0.2457195053098446,0.5470050834695681,0.6626731848299547,0.31491720130820056,0.3780871507098966,0.5655405561250975,0.6254670972252234,0.5234988356468953,0.5803985615068594,0.7918559733320777,0.5578273997472198,0.5344336504764646,0.29413034958182477,0.4300334497219394,0.7858428383865399,0.4386122575587767,0.321077300095607,0.45556917802521524,0.8918387701804137,0.11240310290683525,0.6015709548983668,0.48675254147206304,0.27313196344444335,0.4466204352226388,0.4124382872346534,0.47153427908552065,0.7261512998686876,0.7395741380378816,0.4920825185443149,0.38476386301081333,0.4675579187744636,0.6092679376067018,0.6347352690609995,0.47988931249472055,0.1531004845120048,0.5026863462586227,0.27922489663498173,0.314080822992454,0.30663802491609987,0.022694415977635884,0.7551070740253022,0.374313040169347,0.776558345137677,0.4865391158205941,0.20762582087258502,0.4133057338764887,0.5850011296493423,0.21373802511881346,0.5075745058998232,0.21046464647819513,0.7626378250986866,0.2045699840871389,0.7899826015830691,0.3184128196900861,0.8836397589373046,0.5396979143213276,0.8951219549806446,0.5580016554297603,0.6308518720105989,0.2721479780700935,0.2630426521517362,0.6441758116418386,0.17720142753597323,0.7224145553167421,0.5163650753211309,0.36781009493134864,0.37636404503553905,0.7040195098407589,0.44039434927974774,0.46529908220543115,0.5024262714723877,0.7642538662408429,0.46074174524337386,0.20624901270810891
Region_3,0.2902702311253201,0.5236607727076229,0.0,0.40938546079674965,0.7962204647969742,0.6909546656513358,0.6658025222983714,0.6984254157300875,0.41390349841447593,0.29051481569772375,0.4164642315402777,0.794324444965834,0.21043844414772656,0.7702783880604767,0.9140281896859488,0.8476865368546818,0.587930776729493,0.2661965750926403,0.17017362032442523,0.9127409837683307,0.3687220954110918,0.3720144685861173,0.693034526035657,0.5198945562949967,0.526982822015714,0.8440504162824841,0.7840992499263928,0.2231750975842154,0.33524776158497027,0.4426669586740726,0.25906743160129336,0.4769902478177032,0.30881068162202724,0.6323682649851607,0.5723803212076162,0.5430517896491678,0.4030138819071566,0.4232864168054712,0.3442520868652594,0.5802161018807175,0.855009370603568,0.2450621681586973,0.537770716065507,0.2789140175423431,0.3571360247847215,0.48330782552648904,0.26765708451776693,0.5283159520341894,0.4273618576171017,0.42531384961591084,0.854966175723806,0.2784199980771772,0.5656600974273097,0.33089176338921683,0.47187808654490493,0.6569686515034798,0.7354420829259356,0.31113822254234014,0.1938427521408076,0.3290232041417649,0.27710602182441824,0.27722239027888107,0.604830509207766,0.44683478327412773,0.42209652469424125,0.15813308080002797,0.2705177699516185,0.41387160926569705,0.21517854255214508,0.5698313859707957,0.6114712411571588,0.5798840633198916,0.30703055101935295,0.2114925944725652,0.5309211247051122,0.11932844181349961,0.6510738739490576,0.4759563172384741,0.45639223876360385,0.7234953011996227,0.7650980751535648,0.3392892399260153,0.3972416359009718,0.34377316417425174,0.7155208791563508,0.5884056351361919,0.4150391949032167,0.3077828107624006,0.441430518698724,0.8683765161026055
Region_4,0.31628134152190646,0.7749045812563038,0.40938546079674965,0.0,0.13390222845771588,0.19137540221717264,0.8576624842521028,0.6690217838346879,0.4302261516997308,0.7086798627016615,0.6445597928087354,0.25756302017741783,0.6812599394490948,0.8380648310670842,0.3301612730500754,0.3506278034032256,0.3470210935855808,0.5266251493510755,0.5251400680803728,0.44167036797445497,0.49630222301279225,0.4097053865510248,0.3415875928421649,0.7213228576576569,0.4868991889905458,0.48372048716201804,0.22802702393150115,0.19968731066122836,0.5043957856919987,0.7777214883870405,0.7390093943214495,0.7266882823094934,0.06801144013208277,0.7941997092530253,0.6591947119165513,0.6435016070786392,0.34072813840622734,0.48465342141931467,0.2693982679813459,0.3679942953689123,0.9429172437994391,0.2727078524634696,0.5602714519446874,0.42409656145232305,0.4113756090207166,0.7773972926237256,0.3166936156100859,0.5206951035034746,0.3142810648600353,0.5691059017930726,0.3378821223625778,0.5220046279537665,0.669458094797868,0.7487012597791027,0.47268257995785207,0.6403175788536837,0.5194746854460124,0.4802505433769152,0.6196868008875592,0.44622138647490317,0.7520655846079283,0.777954577356204,0.27776326811067203,0.8697462078399396,0.7773945624399761,0.1816098367376318,0.5488832004243909,0.6008340103331757,0.6851648499465147,0.6219425943658573,0.6885870364144062,0.8115826599886191,0.45299047426716815,0.5539839803479175,0.1979812591148173,0.4402227468300821,0.3090166050623546,0.6246094017261129,0.7413131975462703,0.5032883183470924,0.7185428947826781,0.4979974931527339,0.900761182987514,0.7090822340163079,0.5925374980967475,0.5849406472682404,0.40628672784422726,0.39987252643196897,0.4501073951304398,0.528810106372312
Region_5,0.8335675378110283,0.5460846014110556,0.7962204647969742,0.13390222845771588,0.0,0.6470617935036802,0.2219578606469731,0.14838824928867994,0.8253641541110884,0.3956067099315485,0.4552586450063113,0.3907061681094288,0.3122198770942881,0.46844591529472224,0.7595806500296673,0.4243060971408188,0.4926894805908451,0.70934073643386,0.7407312331133951,0.6917279961429028,0.46213423184146696,0.639985079278544,0.6570208665880692,0.3036436651881356,0.781277294322378,0.10279546116343857,0.7012901562722123,0.69528132191117,0.5071263620641819,0.5771309645694294,0.5817958330354158,0.34352592717250247,0.22663467170791635,0.31457993358016384,0.45901412348335274,0.4582648326421785,0.41118746715921445,0.6243101374809966,0.865629638790542,0.44423461912624906,0.7998350943095441,0.3326807196071801,0.4613093797224198,0.8070098448292348,0.4800926005506927,0.5097637048507881,0.8801416694915121,0.44090884249564605,0.6722978921092668,0.5400268565908879,0.40261013737875095,0.5448846050773388,0.6604464710591933,0.7794988784074448,0.20924643425469946,0.7026374790176908,0.49312559161184,0.6006612615234739,0.6139863783561081,0.41814089262812326,0.810285055790182,0.33296547152484407,0.3855608968558874,0.5675085153030486,0.7231273334774951,0.5571371163132509,0.314415136961593,0.786198348763472,0.0748512605671478,0.856249419936038,0.607206966678278,0.6740877050925504,0.12622971482345952,0.8081757714667532,0.31274508032370224,0.5431355330602785,0.2264933659039175,0.26262690652102516,0.4829683880338284,0.3923536797683806,0.6855754430892942,0.5048672310022316,0.79661712763891,0.5680582465261199,0.5394699385808495,0.5115039271824685,0.7023101713539707,0.5917168147406688,0.44677809518013395,0.501543037242127
Region_6,0.47207535924487704,0.2430348620228558,0.6909546656513358,0.19137540221717264,0.6470617935036802,0.0,0.19791434363128224,0.3443676753452533,0.5619065442735474,0.4730845993110704,0.5490177143948097,0.5060480249075294,0.6870511946797119,0.5065889150391838,0.6092636004984383,0.5067646925887329,0.35209411175824984,0.7440930756777075,0.21035873981194902,0.3076276814935667,0.21336165227209736,0.4400209667676513,0.22044382164814585,0.49282770732779296,0.7508043181592008,0.7833572699400659,0.7407454283318313,0.510695886409303,0.37504840695776,0.38327479463322184,0.6843858991382008,0.6473200235845366,0.5811626790634146,0.6734073878096539,0.6208904047320444,0.7732091026252847,0.09653339995157534,0.6371647548912387,0.7581450289178189,0.656046205103918,0.5443349100291422,0.21966233976065103,0.8066254679266547,0.5854118952689347,0.43441902123803067,0.6230927871276314,0.5505130825960276,0.39128488465896066,0.2958153210737615,0.5177219767126,0.5407069609952678,0.6604324626241836,0.17340794491759776,0.5990998544912357,0.7126087593202163,0.6075212987917893,0.9046167251651276,0.7506101836202179,0.4362093232347608,0.5476448760359902,0.5748048448668843,0.40473575519888993,0.45072812323822997,0.47171752572361275,0.8721868896974191,0.5571338578843008,0.7170081491824847,0.573976937439876,0.7041864854728985,0.8060553613314869,0.3047522363926685,0.03834477975390632,0.3944367619256553,0.031172011498263374,0.7099845708117545,0.8643367312898098,0.22386170885658058,0.37253044611079267,0.6600533221534404,0.3614933322833125,0.2826317532445679,0.46488102393972064,0.7224205389681699,0.5156905150117869,0.3963729250875478,0.4832382966991653,0.48190503380718946,0.6809443153986559,0.22446560283629285,0.8017638410279226
Region_7,0.8116359659991865,0.9418421061868707,0.6658025222983714,0.8576624842521028,0.2219578606469731,0.19791434363128224,0.0,0.5735227629123228,0.5572530710658646,0.3598621132466199,0.6274287433051016,0.31868334488342037,0.46320695276316687,0.34815648613676003,0.840298600635432,0.3468538474276509,0.3604975078329951,0.46965669920134867,0.2860108286981493,0.4213776632000683,0.1913470578780303,0.36689443256935633,0.7561569090387184,0.16826281271484195,0.5997147869396636,0.4987533169953368,0.21164076157928624,0.40338922831842944,0.36006128886763844,0.392982403304524,0.5948246981585794,0.1539271454205045,0.4179656259133522,0.7517429653712764,0.333602969691207,0.4538325055306539,0.3930699101419231,0.4193538970263075,0.3346933485056398,0.2819166967486761,0.48326728956018344,0.37701443989156547,0.4788427445064542,0.745990032365745,0.3776576479822119,0.6600009433097253,0.30067235206273585,0.3727841863821572,0.38828928416734754,0.29309898432512094,0.4012289616200846,0.7706505763220328,0.821252586140196,0.5224500264078606,0.37900445015561907,0.4083423707086396,0.43804484666292737,0.7846538901066403,0.4370314761388414,0.8205073934550118,0.7671924882447372,0.886654571654796,0.32563155010521466,0.43275138075584435,0.5934337567279901,0.8465349620982514,0.5138510878412687,0.44276688224848115,0.47952520697511875,0.1764089849509558,0.21092181554458617,0.31995536410056596,0.24276390059607805,0.41358560033328706,0.4649935003015939,0.4564107165349479,0.5055557116804736,0.5886549222762918,0.424201918884806,0.8451014293834309,0.7847506171401759,0.6749062084029752,0.5462199375347747,0.19965253381677128,0.2684306092691943,0.3424732068561884,0.05690208353712173,0.2142017449002886,0.3106170354277516,0.9799700719180402
Region_8,0.38451980951209286,0.8603351655291003,0.6984254157300875,0.6690217838346879,0.14838824928867994,0.3443676753452533,0.5735227629123228,0.0,0.3818969437585206,0.3138018122611039,0.34342269390853464,0.5036607397644961,0.24181709434929255,0.18883768352115726,0.8498296427089767,0.6577339013852743,0.3773009629795194,0.8680776561673844,0.7423786489391395,0.7001483137953741,0.36888508868736075,0.21924208540640683,0.5410652479424747,0.2977682546144435,0.38616795210236515,0.6346931717367721,0.4801430625103124,0.8350885181788013,0.3504679504842497,0.45235260069261923,0.8644091117339034,0.5040228098006029,0.40768270146000685,0.5265291870713146,0.09386677700220114,0.7675813289091517,0.5506508561380159,0.3839345431746353,0.5483413345873436,0.09726345679662679,0.8365521636681585,0.6387480677549524,0.3660991276593368,0.6749203013376168,0.874672803110692,0.7887143072256911,0.4000686444417968,0.6744783904017397,0.9131785073663792,0.43015765283484597,0.18552393531139544,0.4473118021030042,0.3926575092893028,0.2666349497407289,0.8780505130664314,0.28428449770330816,0.708016116674977,0.1878460897015189,0.6264060854441817,0.25056399678091407,0.5429393388571262,0.8540496109520561,0.41667309598557917,0.4400424226682533,0.3616640356440263,0.306582646035401,0.3114141219724988,0.3417394180617779,0.5805305481925374,0.9167044441023431,0.3143567134551753,0.42314396986005864,0.6236744904277898,0.41638863482340116,0.5778041613828147,0.3554119946141806,0.5064590213873963,0.7064223793585878,0.573183192519998,0.4532655380036343,0.23053276856003202,0.24255858033629207,0.46670887952921436,0.9787576052265758,0.09650748717367869,0.1087551916924196,0.3417028346521833,0.37161201270080974,0.8045415442665709,0.52312241480116
Region_9,0.5561527951174949,0.5779759324067828,0.41390349841447593,0.4302261516997308,0.8253641541110884,0.5619065442735474,0.5572530710658646,0.3818969437585206,0.0,0.4150502115908606,0.5946207461775196,0.6044258114945449,0.5543300312225499,0.27430574293234705,0.036439353275732445,0.0889366892038046,0.21350454667441604,0.43424678385725796,0.6506812061520963,0.5910133255413988,0.3418923728184859,0.3342878400087216,0.5711098718435816,0.7215274505866844,0.4854745400056616,0.5380258578565851,0.2348239604375299,0.43965893372448284,0.17868684428716158,0.4423907917226182,0.6122162892095242,0.46982622617060277,0.5984569594682397,0.8403764429367313,0.5301527688354994,0.564072441083338,0.45248712977793726,0.5335779506733296,0.5958100652136326,0.41603539767558456,0.5178319174772346,0.25353818214550333,0.4340901033389996,0.14448089124721913,0.5347383860329051,0.8589468840258982,0.4046373294084147,0.2671652884749334,0.23887453484613663,0.49828838581017704,0.456794925696133,0.5257402112703135,0.7370478353294654,0.42582132524706073,0.5089927748257276,0.4625684278856499,0.4730403115777013,0.5126425549674909,0.21178185032836894,0.39983777977577734,0.2424544880718869,0.19568046818783108,0.03489153240520121,0.7702481576463174,0.5859148279362345,0.5729996051595241,0.24528139743389982,0.7661182939025539,0.35650208683588147,0.4397447656824243,0.6021480067104481,0.4204716085203882,0.3322751191576158,0.458769725270588,0.549619371405137,0.25398202524444546,0.9192411307216017,0.18435843363337417,0.2639599454829396,0.3403183408979133,0.7212987170425817,0.12225132435807534,0.5776342699335306,0.8949657263639044,0.6789064293581427,0.7352990980047784,0.37229684779299194,0.5987463756528746,0.8673686284262734,0.6185163856161928
Region_10,0.35655388187403736,0.8704369857528063,0.29051481569772375,0.7086798627016615,0.3956067099315485,0.4730845993110704,0.3598621132466199,0.3138018122611039,0.4150502115908606,0.0,0.5764317437157532,0.5103875028382021,0.5771755696641778,0.4050585667728606,0.3334903832351405,0.5940210156446737,0.3450356612377929,0.48974244663100747,0.640847470929343,0.20724546552671053,0.297767065575525,0.4503130631790313,0.2783306121663085,0.6050691889707275,0.26430187539557237,0.5680416929511916,0.3462860771380041,0.470489082322096,0.2662475751729521,0.23372289463195617,0.7677004761275905,0.7769683547215479,0.8522501736559267,0.6044674212620775,0.8225212597504965,0.48003941655790094,0.5521210474530551,0.5928585337722745,0.6518916109127064,0.3707229883694139,0.6585002973010053,0.6890460760423394,0.42104430470422516,0.37850684368743687,0.021372905048504087,0.6466574052774989,0.47479319505155043,0.8338772561454862,0.047647787098901495,0.6071161870807982,0.5678177185498936,0.6327527154445014,0.5020746559578,0.5468424860533581,0.427153453054877,0.5940939064310584,0.502765545321842,0.5590429670478414,0.6042976002594396,0.5417974741236231,0.3475287841160794,0.3700450173031783,0.49651244200008143,0.41551711390490775,0.3779699821311123,0.47333786155169016,0.4964539143202895,0.2637025187397588,0.7325993134581299,0.7930367841890742,0.48258794984310144,0.5652306363379913,0.11581981050125073,0.6387914499145797,0.22145693157941837,0.8682860584997016,0.5637733871527186,0.21236954887902182,0.49169560262085427,0.3607449647323214,0.35348694387366164,0.9705501520937133,0.6473731644517361,0.46507259974131954,0.09674438456759316,0.18531083339539545,0.3755896714639535,0.5918754041169907,0.3036523232954337,0.32512908043510075
