,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70,Region_71,Region_72,Region_73,Region_74,Region_75,Region_76,Region_77,Region_78,Region_79,Region_80,Region_81,Region_82,Region_83,Region_84,Region_85,Region_86,Region_87,Region_88,Region_89,Region_90
Region_1,0.0,0.6551580011423042,0.6263744868743788,0.30252132665594494,0.12326635124103352,0.3482458981544,0.379066144239873,0.4950303958626795,0.576668565308649,0.4457793793074135,0.6269354697818252,0.3233926128153535,0.5371083685761353,0.5289778265226721,0.8804032604979948,0.206154179960711,0.19219517003811248,0.39352149924921326,0.460588827155681,0.6734946025020729,0.8057241746109426,0.06978465539001993,0.37833074681426315,0.507081378586378,0.6028352167351436,0.44308566225486495,0.4312360603973439,0.38538549468568,0.5749181684604263,0.14461309110557713,0.85575317668478,0.5323655649014574,0.5181296230965452,0.8464889004207153,0.24394888502484013,0.48262715638174514,0.4621125427205193,0.15767523858951293,0.4353343428243448,0.47599968758810135,0.20953479909953004,0.4001375181025038,0.2978599431234792,0.25505839853397044,0.6726351203886671,0.45875986964600357,0.11579451767119397,0.726994041760779,0.6521525157657287,0.9610320318504257,0.34219423357292333,0.6516596773174361,0.13515119922461521,0.15271062297474486,0.6016665868566509,0.7433206771871987,0.04138868657895367,0.24926762761639615,0.2195584096568392,0.08770515045174732,0.2289533902602201,0.6910212824319142,0.15858777195802687,0.5748950602508993,0.4321940886629556,0.20895105352693327,0.29875184538626726,0.5792477695717912,0.41419239919608886,0.5056972436934584,0.3845637952913483,0.6040922675287764,0.38170623681770205,0.7096525963074375,0.38724209332870335,0.4733524644403532,0.9226096665388311,0.7754077176341985,0.4962388320009222,0.46491106462245935,0.4437343166191826,0.38724374912027454,0.5848934925476963,0.5179559275617334,0.8229343694969821,0.7547046861328967,0.36430528171084897,0.6735181847738076,0.17712843922389754,0.772639895564273
Region_2,0.6551580011423042,0.0,0.7325465669643643,0.5460524906866386,0.4560632185581149,0.7623617188025595,0.5701425625219647,0.5606489205442335,0.5108776967336195,0.7518913112549965,0.1445656980039675,0.20755918804179085,0.6285779765117459,0.5874971387420134,0.6404996106730554,0.6067496942081159,0.7278249562457597,0.8210991039973476,0.33938677438447973,0.4262705570607939,0.5698157169745026,0.5870703402195991,0.6672456572211345,0.9262913280653304,0.16985197338152325,0.3323065326317581,0.2827074311818102,0.4530819373229038,0.7359987094708217,0.6035161356305678,0.9403893109400934,0.8884375935421918,0.3641056756241625,0.7820665419262075,0.7658451940575828,0.641560514794587,0.3427430106618932,0.6206092727315478,0.6533319327390031,0.8175044833968919,0.5824258182523395,0.45991723618345465,0.7555343999053863,0.2352478559995987,0.38131902522751393,0.5651554573934974,0.6766078574498181,0.8181330957079809,0.2312853655331894,0.6244782190824845,0.5176474446178427,0.4195716205500118,0.5481791240680631,0.3692088140545567,0.5285247794421704,0.6388771075707823,0.8278804965470812,0.714035065984433,0.3692270077435202,0.23515073303633194,0.13705374122858638,0.6411280850401051,0.6829917638814478,0.2720095877382218,0.6097202122263622,0.530252823415479,0.6615365665458983,0.04960773506359151,0.5115858712407482,0.3564292310985227,0.41582133978090335,0.09695242603090565,0.6950563465043735,0.34652771608859834,0.20873911525429917,0.6173477686332351,0.5249058930096766,0.18355488363016942,0.23232265900583499,0.6099788416542342,0.5565074240149472,0.4337831344424541,0.38309865904785834,0.3596317890215936,0.5607586044536041,0.5799022525730384,0.5889770111686718,0.31011805475617815,0.4189735712121188,0.40839669972386344
Region_3,0.6263744868743788,0.7325465669643643,0.0,0.5458535860328337,0.5584540334897761,0.3488426458327762,0.6817094575125884,0.5388993792042156,0.8367083196743996,0.46256338718929446,0.45437967844544175,0.8664794507541749,0.5851406273076747,0.2739608248302188,0.5029877179846954,0.7824805778851879,0.1405731211961892,0.28986051131122215,0.49957360163066,0.40851159104163043,0.4314350526757278,0.45737614967196766,0.47981437059681326,0.34804032274064695,0.4105810169198746,0.8695561768847216,0.7710660653682945,0.2977957250459416,0.6517019434618102,0.380110715470257,0.6059918853853481,0.6532520463379831,0.3959858000630124,0.6068458152548682,0.7637937957900358,0.24314837524385313,0.12210774506983013,0.6878805814175003,0.6837597531111188,0.6919119323640129,0.5830821384168121,0.22536849887132726,0.7618966321600132,0.40442174853190066,0.15136799409899926,0.23517811670225602,0.6535201415051217,0.44548984791655,0.4344310772817478,0.10638613965855975,0.5161444847212742,0.29168498592411096,0.6341904978527309,0.7495913341698452,0.5788832539716446,0.4106301548179403,0.7468517476967838,0.7601613484911061,0.3601041299816274,0.40726503213578774,0.6418043581551599,0.2211640575527774,0.8206833231437236,0.5493357218935553,0.10643517427104804,0.27549712183650704,0.45304814414420386,0.2916824313419676,0.6178569161108298,0.48135684873877704,0.17203193219548052,0.3179915641432553,0.6641498431512336,0.753063589282165,0.9346111754680486,0.839808958473745,0.5012069953096487,0.3085930262776578,0.7481778404460752,0.41950556938869904,0.5813598810599283,0.39403020223764673,0.2197917710515594,0.696580021264469,0.7174881757462863,0.5385635932195725,0.24335104537619712,0.8340271890065247,0.6058862885905494,0.2880059118371834
Region_4,0.30252132665594494,0.5460524906866386,0.5458535860328337,0.0,0.6938432245078467,0.30090263242255194,0.5508851178684959,0.9795496024325949,0.5894520661845313,0.8093240794114294,0.6093654364805362,0.14676392563564233,0.6460051272503436,0.43547277466416384,0.7370893284848464,0.6282618172324574,0.3593548287086923,0.7526729425059067,0.635894492350962,0.657502955931424,0.6798318159270513,0.2141466376414558,0.39061837692700035,0.3835586705509674,0.12795409508465178,0.4347758234217744,0.737902816819813,0.44637710167668804,0.5406474105939152,0.2897163045854273,0.37945162243678443,0.42433586089431613,0.938335908766605,0.3334545796510938,0.6962963346845944,0.5914004905744117,0.7824469891705245,0.22708104154427522,0.44578205185317576,0.7122047908208295,0.24067541773174533,0.5617998081362602,0.20756390919955137,0.745542954371526,0.3219071690872421,0.35971185373972897,0.7564271073908302,0.5480397407285467,0.41456220197985366,0.20896410932677512,0.6782417011849138,0.46744725189121045,0.3728643086679685,0.23109843939504587,0.6217315117767285,0.5009982278629732,0.2596695551975423,0.6603008566474693,0.7478796925076401,0.13571789610936325,0.2893334384410796,0.6350169290669073,0.35168386340693625,0.401957871525462,0.6933468797175408,0.33519296264878345,0.5003523548121636,0.0991739851926779,0.27492850370321964,0.45203620993040533,0.17514542708520825,0.6251110229220913,0.559168728545073,0.3357823259322146,0.5684008509281948,0.5680918996431811,0.5952350356773979,0.634775998327163,0.15237414531445614,0.5473680922175659,0.7815224012863959,0.7837764941283303,0.1219722403522569,0.2255393398607644,0.09947611038247584,0.7755967149613953,0.2801123985219663,0.7047238483785119,0.3825515388023191,0.2732282064449867
Region_5,0.12326635124103352,0.4560632185581149,0.5584540334897761,0.6938432245078467,0.0,0.5524242650465099,0.2679118097322292,0.6925678948078547,0.6787952421299798,0.49337105837203,0.3148360838561683,0.15127804334820666,0.34016735184341457,0.7039826444034265,0.711507121800023,0.48307085138702777,0.5058906458228505,0.44659781016397765,0.7180914044547813,0.27295801451721335,0.5480224034788633,0.21882828327683201,0.576657216889074,0.6273681361264581,0.04176007390021658,0.3832252726386184,0.29415118340721147,0.6078338375802386,0.537686333016562,0.47309479403406585,0.3439914361030816,0.6892018739077427,0.48243899093067316,0.476310296529871,0.7331073071924602,0.18555210360046737,0.8220249180463335,0.30520460220145973,0.29943605126061595,0.7794037340385997,0.7033846179415643,0.3124887692168213,0.19981432879395356,0.34351666679541415,0.37844179917747994,0.2907265687912026,0.1848875867278143,0.640721060510266,0.3408095161205734,0.8044795232123302,0.5811550167641611,0.6455585366929024,0.8611554309723305,0.4374500175274417,0.3885581827914877,0.605880592974454,0.7139631518630294,0.40299690580567804,0.7293932871221525,0.7933293791142957,0.6022140559502598,0.5198600297392029,0.7355423845901832,0.805242211747587,0.5245658055418938,0.18877261296914638,0.7688118060525074,0.7737436788153785,0.2584590853434737,0.3291348006172532,0.5107231008971977,0.3048468895221291,0.6603775636977968,0.6857558945133118,0.3406851532105487,0.7875049714125963,0.622225574083335,0.7380297038625654,0.4959206785908983,0.40370331163250367,0.32943942779126445,0.32188154364999494,0.5781179929683854,0.2990148663156628,0.8056143017770593,0.38178623240048687,0.2663594068211069,0.3508273171374296,0.5364111001251218,0.51173590576821
Region_6,0.3482458981544,0.7623617188025595,0.3488426458327762,0.30090263242255194,0.5524242650465099,0.0,0.3411103258363111,0.5049809282672951,0.2913568687609947,0.3370748060719307,0.40111721329965133,0.4524277133312937,0.9044065276812645,0.5456734638204748,0.6184755148001357,0.37514550186618023,0.8625198933081462,0.2580474748290772,0.8904606545576123,0.6310280689726886,0.4473465644044286,0.5494208393441393,0.6747949371684017,0.525917321164535,0.5721465875362508,0.7707880088857841,0.652221236905091,0.2728807293770384,0.30955545223885983,0.8558263839541281,0.16103553913459212,0.1756367898732687,0.19785049986053505,0.3943742060228852,0.5029812381212649,0.798897553408752,0.4857972209448702,0.7579302096601905,0.31059401485650434,0.6319282965557098,0.7731286380064211,0.22270971845173326,0.8832299556229941,0.7456551763139143,0.5203161633916228,0.6433203400009535,0.46326613913879083,0.7258490899944586,0.23213626695397627,0.2874725380650859,0.8477941584156246,0.9024604941184583,0.35622484823871753,0.8054185016406192,0.5143372187139268,0.3199371092636878,0.6075037513662851,0.27086409553857305,0.24685061623296567,0.6435300705061626,0.5247214032286305,0.3547383202562071,0.6322479050803835,0.23925934024286144,0.4276002075682595,0.47135391243975694,0.40483682780833263,0.3763597673553939,0.42130295720417904,0.7972005658994992,0.1564963429770892,0.5655709971309244,0.20186905311662895,0.4824715265152676,0.05207732356266587,0.2923559467232346,0.7727364338074413,0.7749316930629058,0.5759229142418545,0.06145478631846002,0.23414973095974312,0.6331121729358038,0.7843380298313644,0.761755372035076,0.9613450116815272,0.2606829042197212,0.5290750220736147,0.42673329955708994,0.3197339850342098,0.7231532109645618
Region_7,0.379066144239873,0.5701425625219647,0.6817094575125884,0.5508851178684959,0.2679118097322292,0.3411103258363111,0.0,0.4223665996585214,0.7668998818999523,0.8642868619679762,0.5666782564901076,0.13847772332462166,0.11430489569998287,0.522675178914999,0.7684593210644144,0.6239201155932145,0.7588338255969336,0.904597212388318,0.5290177467672192,0.6722015865806584,0.531833403124844,0.5889650027136243,0.48670130783554943,0.12961118295782054,0.3397896391143674,0.4686538726805698,0.44814243093694417,0.13651879419691543,0.8050137895049447,0.6833188009396354,0.059600880745631135,0.6090492441785904,0.8232338315810921,0.39977384645101666,0.25501358417236225,0.21013003192645113,0.1861972885407247,0.7548416119762169,0.6829115695510762,0.6399487848515556,0.5407589289737875,0.7216502062628762,0.2560282402991982,0.1519298481883103,0.42751852159134357,0.4992346244487083,0.630636781422759,0.3484755977109344,0.20979214254534523,0.67041034953054,0.4551421283992909,0.6228630430029265,0.7990522283745536,0.5727956421252707,0.09193869479943778,0.5661349312090165,0.6753384792234277,0.3253496691565927,0.43560706497520546,0.5504357653677394,0.38704996446166207,0.5845623770887134,0.8787460562730691,0.5007449720930701,0.6900797322272199,0.698371194612493,0.565942736322684,0.7157226820958855,0.5741945329233461,0.63312779155892,0.8983820415201569,0.23417546584138982,0.44995880884889733,0.5483628988719889,0.5444165427132437,0.8377918836332376,0.2567291015771411,0.5292930488997445,0.8061537145330988,0.601152671825111,0.4401540813449051,0.5009058433119251,0.6379442026550224,0.22438937703893252,0.5109582088655432,0.8427882712688646,0.3602892726475163,0.5875588943088553,0.682203186157585,0.49941555577171115
Region_8,0.4950303958626795,0.5606489205442335,0.5388993792042156,0.9795496024325949,0.6925678948078547,0.5049809282672951,0.4223665996585214,0.0,0.5175302217625495,0.30399117696894046,0.3060748962162781,0.605793805825459,0.6858542907426229,0.46766610994799296,0.2858059949997948,0.5209115132067376,0.6263691040067699,0.4677803747742261,0.3945944871514114,0.8847138074098,0.5543787041015302,0.6922932702115303,0.12642262007255967,0.47325387485275217,0.6694043282143369,0.6237351810368552,0.663835172853037,0.42085499094785234,0.3772929559263075,0.744498787355593,0.27201457118709915,0.6045582285001694,0.5526565091329827,0.5524820038138263,0.37320825176162203,0.4144318342089881,0.8278885006165456,0.6757620254267591,0.7930361402881403,0.07954545669347685,0.5134390433297109,0.7841575298154795,0.5033947627348708,0.48242836281825197,0.38103973165194494,0.521809016867347,0.64926721779625,0.510909947284719,0.4131518313631276,0.42907176198075353,0.6360325471637442,0.5379686718196107,0.5944246862859506,0.657541698863422,0.41559891535308535,0.08030370159754763,0.46110636744438643,0.47149717574413463,0.6188851231298979,0.7539826464968145,0.3944893188039098,0.12479227215532196,0.33754986850241236,0.7831511756103493,0.6219671645483653,0.6246196194221056,0.5152647929924298,0.8789558107355688,0.40225098371139645,0.49442727268714215,0.5709354893095153,0.6896151747346246,0.8194609676160209,0.8356872827630613,0.7052183173091666,0.6531773155337822,0.510392236604885,0.32814330548155174,0.7666491396035332,0.4853309055193932,0.5699546052050004,0.2738127561543322,0.5173712221259394,0.24439603920368136,0.6854847034307976,0.18736341881397034,0.4231709821231568,0.7142459655996809,0.6922783093081859,0.5659374006223814
Region_9,0.576668565308649,0.5108776967336195,0.8367083196743996,0.5894520661845313,0.6787952421299798,0.2913568687609947,0.7668998818999523,0.5175302217625495,0.0,0.33203124775844967,0.3140406869034787,0.4133241595265468,0.4013107329324749,0.2575733825721678,0.5413119030568689,0.22373319963089827,0.10657040214622265,0.5356447255680217,0.4670420426686433,0.8808019476283944,0.6571785814854415,0.7304638592386383,0.24001175250439022,0.4860153274095978,0.2695155816199148,0.4767027708982234,0.5162077651348116,0.35252987745487896,0.4427657701815179,0.5357665203324883,0.450544975700334,0.4211307058968895,0.5252522816035501,0.4562151779610314,0.4803046210511143,0.21460454002095197,0.4072639512949601,0.4466516507077751,0.7410765132197155,0.2334616373714697,0.308052554103366,0.4991317576512019,0.520298486520876,0.3603459734030348,0.19856402329581974,0.9053141753091074,0.7407045941019281,0.17033717392227182,0.6080921173299594,0.4771816644048276,0.5565877405936188,0.7502277712027323,0.614899221172283,0.5091651670502473,0.8429029558676561,0.7971279386919193,0.7331004968817123,0.26864773784562335,0.624311389250087,0.4067830583235458,0.6810358011867135,0.4014249589698444,0.7035504586387513,0.06017269785732876,0.5489156381738722,0.6250034247715106,0.46346746821673873,0.8576657709983408,0.5033367427752663,0.35006595173932165,0.4721621862519068,0.07141226804311257,0.4520421607368781,0.5233727845989966,0.5806511203753082,0.38386813955454935,0.5547907784666346,0.597631207244939,0.5594616240886015,0.390083341341456,0.29883186926735006,0.1849086867613417,0.8911076531111025,0.19068758356767707,0.2870415904757713,0.5298865755847666,0.22539359967439765,0.4484396480958028,0.8130260547579519,0.39385868337361657
Region_10,0.4457793793074135,0.7518913112549965,0.46256338718929446,0.8093240794114294,0.49337105837203,0.3370748060719307,0.8642868619679762,0.30399117696894046,0.33203124775844967,0.0,0.07702520647850919,0.7717656235292266,0.9348156005806478,0.22941027362955446,0.3916545014562409,0.8534851599998359,0.2825521478272082,0.43169110809430455,0.8631645262063578,0.2171286802925983,0.26733271612753173,0.6488966487670318,0.5670348383695759,0.39079670612998735,0.4223336756318178,0.7588514038753551,0.37492378380036934,0.3313731549854386,0.5627198953026447,0.562388427928621,0.0829583141042417,0.17070502299050638,0.17671091616823753,0.6691672917259941,0.8405097879056456,0.7026685500359631,0.617715255675011,0.6848983668564659,0.24561916976140818,0.2565245713291791,0.8295231231929392,0.7247342652368634,0.2834996649653606,0.30106737676160844,0.556182409011241,0.6813741327888991,0.4066677918349723,0.1747842050313675,0.39880174336741364,0.3421642471970846,0.3084984808884017,0.2669511808198672,0.592328758787795,0.1980013680494826,0.6415887579608982,0.614637500976778,0.32701603974065235,0.370602288641784,0.8326438587720364,0.9068225880566093,0.5194881664332376,0.9762144393885426,0.4434350966361359,0.418833576391258,0.47440865456211945,0.8243252272370742,0.5524066944579524,0.8095643960044392,0.19553903687797936,0.6410624930131986,0.061229454494636515,0.48916016128214146,0.3018204280097414,0.18615459647172583,0.28261046505808846,0.28750824709691675,0.8663575898364357,0.4733843442947516,0.6160740902781915,0.6384448339969406,0.5391470725375116,0.20399386770904698,0.2597577560032894,0.7647033253150516,0.5789562786605623,0.5982811351608639,0.963020655607353,0.5214331857943406,0.6348654606658428,0.4194675732138897
